ZONA;SEÇÃO;LOCAL;ENDEREÇO;BAIRRO;ELEITORES
1;492;ESCOLA MUNICIPAL SANTA MARIA DA CODIPI;RUA FRANCISCO MAGNOLIA, 1435 POVOADO SANTA MARIA DA CODIPI S/N;ZONA RURAL;237
1;511;ESCOLA MUNICIPAL SANTA MARIA DA CODIPI;RUA FRANCISCO MAGNOLIA, 1435 POVOADO SANTA MARIA DA CODIPI S/N;ZONA RURAL;240
1;337;ESCOLA MUNICIPAL SANTA MARIA DAS VASSOURAS;RUA TENENTE ARAUJO, 1374 STA MA. DAS VASSOURAS;SANTA MARIA DAS VASSOURAS;395
1;373;ESCOLA MUNICIPAL SANTA MARIA DAS VASSOURAS;RUA TENENTE ARAUJO, 1374 STA MA. DAS VASSOURAS;SANTA MARIA DAS VASSOURAS;397
1;383;ESCOLA MUNICIPAL SANTA MARIA DAS VASSOURAS;RUA TENENTE ARAUJO, 1374 STA MA. DAS VASSOURAS;SANTA MARIA DAS VASSOURAS;395
1;477;ESCOLA MUNICIPAL SANTA MARIA DAS VASSOURAS;RUA TENENTE ARAUJO, 1374 STA MA. DAS VASSOURAS;SANTA MARIA DAS VASSOURAS;394
1;533;ESCOLA MUNICIPAL SANTA MARIA DAS VASSOURAS;RUA TENENTE ARAUJO, 1374 STA MA. DAS VASSOURAS;SANTA MARIA DAS VASSOURAS;391
1;78;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;376
1;277;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;375
1;317;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;372
1;346;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;384
1;385;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;373
1;486;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;367
1;502;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;311
1;555;ESCOLA SANTA ANGELICA;AV. UNIAO 2853;MEMORARE;311
1;232;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;384
1;252;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;381
1;254;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;386
1;260;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;382
1;261;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;384
1;266;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;380
1;386;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;380
1;405;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;381
1;425;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;381
1;452;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;384
1;474;ESCOLAO DO MOCAMBINHO;RUA LOURIVAL PEREIRA SILVA, 6000 MOCAMBINHO ONIO;MOCAMBINHO;381
1;107;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;394
1;108;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;395
1;109;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;392
1;110;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;396
1;259;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;394
1;289;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;396
1;318;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;392
1;437;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;392
1;494;UNIDADE ESCOLAR AFONSO MAFRENSE;PCA. PRINC. ISABEL S/N;MAFRENSE;391
1;79;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;80;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;287
1;88;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;290
1;89;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;90;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;287
1;91;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;92;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;93;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;290
1;94;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;291
1;95;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;263;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;289
1;271;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;292
1;282;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;287
1;291;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;288
1;295;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;288
1;301;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;290
1;308;UNIDADE ESCOLAR CRISTINO CASTELO BRANCO;RUA JOSE MARQUES DA ROCHA, S/N;BUENOS AIRES;288
1;143;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;337
1;144;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;342
1;145;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;339
1;146;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;340
1;147;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;341
1;404;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;341
1;521;UNIDADE ESCOLAR DEPUTADO ALBERTO MONTEIRO;AV. PREF. FREITAS NETO S/N;MOCAMBINHO;340
1;270;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;382
1;274;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;387
1;286;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;384
1;287;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;386
1;293;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;386
1;297;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;381
1;298;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;387
1;304;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;378
1;313;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;385
1;314;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;383
1;321;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;386
1;344;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;385
1;348;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;384
1;497;UNIDADE ESCOLAR DES. HELI SOBRAL;AV.CENTRAL DO MOCAMBINHO II S/N;MOCAMBINHO;385
1;111;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;329
1;112;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;329
1;113;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;328
1;272;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;323
1;310;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;324
1;441;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;325
1;519;UNIDADE ESCOLAR DES. ROBERT CARVALHO;RUA EMILIO RODRIGUES DA CUNHA S/N;MAFRENSE;322
1;100;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;347
1;101;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;347
1;102;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;348
1;103;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;351
1;104;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;344
1;105;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;346
1;106;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;343
1;258;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;342
1;267;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;348
1;278;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;346
1;290;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;350
1;309;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;348
1;347;UNIDADE ESCOLAR EDGARD TITO;RUA 19 DE NOVEMBRO S/N;ITAPERU;346
1;357;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;395
1;370;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;399
1;395;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;398
1;421;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;399
1;449;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;400
1;468;UNIDADE ESCOLAR FELISMINO FREITAS;CONFLUENCIA ENTRE OS SETORES A E B;MOCAMBINHO;395
1;176;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;398
1;177;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;399
1;178;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;397
1;179;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;394
1;279;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;394
1;319;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;397
1;401;UNIDADE ESCOLAR FIRMINA SOBREIRA;PCA. MARIA DO CARMO RODRIGUES S/N;POTI VELHO;398
1;125;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;352
1;126;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;353
1;127;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;354
1;128;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;357
1;129;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;353
1;130;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;356
1;484;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;350
1;503;UNIDADE ESCOLAR JOEL RIBEIRO;RUA RUI BARBOSA S/N MATADOURO;MATADOURO;355
1;155;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;357
1;156;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;357
1;283;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;358
1;306;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;355
1;375;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;357
1;394;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;359
1;413;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;355
1;482;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;362
1;524;UNIDADE ESCOLAR JOSE NELSON DE CARVALHO;RUA BASILIO ALVES DE CARVALHO 1909 PARQUE ALVORADA;parque sul;357
1;338;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;366
1;342;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;363
1;350;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;364
1;361;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;364
1;407;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;366
1;439;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;361
1;487;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;361
1;506;UNIDADE ESCOLAR MUNDINHO FERRAZ;RUA PRINCIPAL- PARQUE WALL FERRAZ      POV.STA.MARIA CODIP S/N;ZONA RURAL;367
1;132;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;342
1;133;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;343
1;134;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;341
1;135;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;341
1;136;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;342
1;137;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;340
1;138;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;343
1;139;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;341
1;140;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;343
1;141;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;343
1;142;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;340
1;476;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;340
1;500;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;341
1;505;UNIDADE ESCOLAR PEQUENA RUBIM;AV. PRINCIPAL MOCAMBINHO S/N;MOCAMBINHO;339
1;180;UNIDADE ESCOLAR PETRONIO PORTELA;RUA CEDRO S/N;POTI VELHO;298
1;181;UNIDADE ESCOLAR PETRONIO PORTELA;RUA CEDRO S/N;POTI VELHO;301
1;388;UNIDADE ESCOLAR PETRONIO PORTELA;RUA CEDRO S/N;POTI VELHO;281
1;529;UNIDADE ESCOLAR PETRONIO PORTELA;RUA CEDRO S/N;POTI VELHO;282
1;81;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;339
1;82;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;339
1;83;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;336
1;84;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;338
1;85;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;334
1;86;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;337
1;87;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;336
1;256;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;336
1;489;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;335
1;510;UNIDADE ESCOLAR PREFEITO FREITAS NETO;AV JERUMENHA, S/N BUENOS AIRES;BUENOS AIRES;336
1;419;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;351
1;427;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;192
1;443;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;385
1;459;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;210
1;463;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;192
1;527;UNIDADE ESCOLAR PROFESSORA HELENA CARVALHO;RUA SOTERO VAZ DA SILVEIRA, 4949;MEMORARE;194
1;331;UNIDADE ESCOLAR SANTA FILOMENA;PI 112, KM 18,  POV. DOIS IRMAOS S/N;ZONA RURAL;113
1;332;UNIDADE ESCOLAR SANTA FILOMENA;PI 112, KM 18,  POV. DOIS IRMAOS S/N;ZONA RURAL;111
1;333;UNIDADE ESCOLAR SANTA FILOMENA;PI 112, KM 18,  POV. DOIS IRMAOS S/N;ZONA RURAL;117
1;334;UNIDADE ESCOLAR SANTA FILOMENA;PI 112, KM 18,  POV. DOIS IRMAOS S/N;ZONA RURAL;113
2;358;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;381
2;359;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;383
2;360;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;384
2;361;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;381
2;362;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;380
2;363;AMA - ASSOCIAÇÃO DOS AMIGOS AUTISTAS DO PIAUÍ;RUA JOSÉ CLEMENTE PEREIRA, 2384;primavera;384
2;95;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;362
2;96;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;364
2;97;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;358
2;98;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;359
2;195;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;360
2;323;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TERESINA (APAE);RUA DESEMBARGADOR JOSÉ MESSIAS, N 1158, CRISTO REI;CRISTO REI;359
2;38;CAP MONTE CASTELO;RUA MAJOR OSMAR FÉLIX, SN;MONTE CASTELO;389
2;39;CAP MONTE CASTELO;RUA MAJOR OSMAR FÉLIX, SN;MONTE CASTELO;392
2;321;CAP MONTE CASTELO;RUA MAJOR OSMAR FÉLIX, SN;MONTE CASTELO;393
2;100;CENT DE CAPAC DE PROF DA EDUC E ATENDIMENTO ÀS PESSOAS C/ SURDEZ-CAS;AV. SÃO RAIMUNDO, 568;PICARRA;234
2;101;CENT DE CAPAC DE PROF DA EDUC E ATENDIMENTO ÀS PESSOAS C/ SURDEZ-CAS;AV. SÃO RAIMUNDO, 568;PICARRA;236
2;102;CENT DE CAPAC DE PROF DA EDUC E ATENDIMENTO ÀS PESSOAS C/ SURDEZ-CAS;AV. SÃO RAIMUNDO, 568;PICARRA;236
2;103;CENT DE CAPAC DE PROF DA EDUC E ATENDIMENTO ÀS PESSOAS C/ SURDEZ-CAS;AV. SÃO RAIMUNDO, 568;PICARRA;233
2;188;CENT DE CAPAC DE PROF DA EDUC E ATENDIMENTO ÀS PESSOAS C/ SURDEZ-CAS;AV. SÃO RAIMUNDO, 568;PICARRA;235
2;400;CENT. DE FORMAMAÇÃO DE PROF. MARCÍLIO  RANGEL DE FARIAS;RUA MAGALHAES FILHO S/N;MARQUES DE PARANAGUA;324
2;402;CENT. DE FORMAMAÇÃO DE PROF. MARCÍLIO  RANGEL DE FARIAS;RUA MAGALHAES FILHO S/N;MARQUES DE PARANAGUA;165
2;335;CENTRO DE FORMAÇÃO DE PROFESSORES ODILON NUNES;RUA MAGALHÃES FILHO, 177;MARQUES DE PARANAGUA;210
2;336;CENTRO DE FORMAÇÃO DE PROFESSORES ODILON NUNES;RUA MAGALHÃES FILHO, 177;MARQUES DE PARANAGUA;212
2;337;CENTRO DE FORMAÇÃO DE PROFESSORES ODILON NUNES;RUA MAGALHÃES FILHO, 177;MARQUES DE PARANAGUA;210
2;546;CENTRO DE FORMAÇÃO DE PROFESSORES ODILON NUNES;RUA MAGALHÃES FILHO, 177;MARQUES DE PARANAGUA;208
2;89;CENTRO INTEGRADO DE EDUCAÇÃO ESPECIAL - CIES;AV. HIGINO CUNHA, S/N;ILHOTAS;299
2;91;CENTRO INTEGRADO DE EDUCAÇÃO ESPECIAL - CIES;AV. HIGINO CUNHA, S/N;ILHOTAS;306
2;92;CENTRO INTEGRADO DE EDUCAÇÃO ESPECIAL - CIES;AV. HIGINO CUNHA, S/N;ILHOTAS;301
2;93;CENTRO INTEGRADO DE EDUCAÇÃO ESPECIAL - CIES;AV. HIGINO CUNHA, S/N;ILHOTAS;298
2;94;CENTRO INTEGRADO DE EDUCAÇÃO ESPECIAL - CIES;AV. HIGINO CUNHA, S/N;ILHOTAS;153
2;328;CETI DOM SEVERINO;ALAMEDA PARNAIBA S/N;VILA OPERARIA;218
2;329;CETI DOM SEVERINO;ALAMEDA PARNAIBA S/N;VILA OPERARIA;217
2;330;CETI DOM SEVERINO;ALAMEDA PARNAIBA S/N;VILA OPERARIA;217
